"Price,Close,High,Low,Open,Volume"
"Ticker,AAPL,AAPL,AAPL,AAPL,AAPL"
"Date,,,,,"
"2015-06-05,28.725914001464844,28.958134735546285,28.661162174075283,28.915709597179813,142507200"
"2015-06-08,28.536123275756836,28.850959248843054,28.319534279272943,28.781737310168158,210699200"
"2015-06-09,28.451276779174805,28.598647263681052,28.049360528202932,28.290509597367066,224301600"
"2015-06-10,28.777273178100586,28.87998344548777,28.54728578924955,28.562915834749408,156349200"
"2015-06-11,28.7125186920166,29.06754475059088,28.687956947940076,28.844257407020468,141563600"
"2015-06-12,28.395456314086914,28.654470498138785,28.38205961613511,28.62321040055288,147544800"
"2015-06-15,28.339622497558594,28.41107436236701,28.06944508051592,28.156526987515342,175955600"
"2015-06-16,28.49146270751953,28.547284539510578,28.216820248109983,28.364188998721836,125976400"
"2015-06-17,28.424484252929688,28.553989639077844,28.299442161288418,28.518264543999997,131672400"
"2015-06-18,28.553987503051758,28.65000113774058,28.40661872861507,28.408852079248966,141628800"
"2015-06-19,28.268177032470703,28.54058786108312,28.223520245685513,28.516026117287105,218867600"
"2015-06-22,28.493696212768555,28.594174829480085,28.37535420087142,28.46690111999015,136157200"
"2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600"
"2015-06-24,28.6053409576416,28.98269710333946,28.384286970399828,28.404382013082174,221123600"
"2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400"
"2015-06-26,28.301671981811523,28.578547822431265,28.248083494105483,28.507095937640774,176267200"
"2015-06-29,27.80597496032715,28.23915298841273,27.794811614338297,28.01363227545043,196645600"
"2015-06-30,28.00693702697754,28.161005869183608,27.879663284495695,28.03819712488202,177482800"
"2015-07-01,28.268177032470703,28.344095614262187,28.131971618164496,28.335163916195704,120955200"
"2015-07-02,28.23244857788086,28.28827040648088,28.082844782537077,28.230215227743695,108844000"
"2015-07-06,28.134206771850586,28.185563613137802,27.87742597250915,27.897522720333654,112241600"
"2015-07-07,28.064985275268555,28.16769724345696,27.636272303574902,28.109642060203637,187787200"
"2015-07-08,27.368330001831055,27.830534741104064,27.3616316540013,27.79480965149628,243046400"
"2015-07-09,26.810115814208984,27.70103198892368,26.620321880745106,27.65414184325949,314380000"
"2015-07-10,27.5268611907959,27.65413489807677,27.06465649556041,27.22765699259238,245418000"
"2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000"
"2015-07-14,28.04712677001953,28.216825648745473,27.919853036861934,28.1431404075628,127072400"
"2015-07-15,28.31730079650879,28.390986028616197,28.040424967933756,28.071685059698005,134596800"
"2015-07-16,28.694652557373047,28.70805265866787,28.43564014939327,28.522722068791797,144889600"
"2015-07-17,28.942506790161133,28.942506790161133,28.650000890894464,28.821933113727873,184658800"
"2015-07-20,29.48956298828125,29.690520247519455,29.18365699118549,29.24394553179483,235600800"
"2015-07-21,29.194820404052734,29.679353534603262,29.098808480959107,29.66372519211815,307025600"
"2015-07-22,27.96004867553711,28.022568875360726,27.238829619462862,27.238829619462862,461802400"
"2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000"
"2015-07-24,27.799278259277344,28.076154127998937,27.665306174640925,27.98237383910819,168649200"
"2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000"
"2015-07-28,27.549190521240234,27.667534238662494,27.363863329620226,27.549190521240234,134472400"
"2015-07-29,27.462114334106445,27.575991374671265,27.301347148261407,27.49784113253757,148046800"
"2015-07-30,27.32366943359375,27.368326215311846,27.176298987539383,27.31250438639071,134513200"
"2015-07-31,27.08475685119629,27.383961089285012,26.99767491900346,27.375029390656604,171540000"
"2015-08-03,26.446147918701172,27.368323839136117,26.240722311411144,27.129406500238854,279904000"
"2015-08-04,25.597660064697266,26.28091876777398,25.287290803917507,26.21839858625679,496554400"
"2015-08-05,25.76735496520996,26.22286126525068,25.030506187943256,25.220300053740157,397250400"
"2015-08-06,25.823442459106445,26.13073150574219,25.596902585454906,26.011853773551824,211612000"
"2015-08-07,25.910913467407227,26.07465181887954,25.682130178595333,25.700074435710377,154681600"
"2015-08-10,26.852954864501953,26.913514567107228,26.13744374937243,26.13744374937243,219806400"
"2015-08-11,25.455589294433594,26.507547865105497,25.4197024905373,26.42455695725377,388331200"
"2015-08-12,25.848108291625977,25.88848201140172,24.589796021750065,25.240260746466667,404870000"
"2015-08-13,25.827926635742188,26.108299261594233,25.691104657425694,26.02755180844815,194143200"
"2015-08-14,26.009601593017578,26.088105568025565,25.572221081359995,25.641752929044454,171718000"
"2015-08-17,26.278757095336914,26.38866264703329,25.906421557180472,26.027542694487096,163538800"
"2015-08-18,26.130722045898438,26.34156275421477,26.02081648382766,26.115021251316897,138242800"
"2015-08-19,25.796512603759766,26.135201340423396,25.722493855512266,26.04099659424906,193146000"
"2015-08-20,25.26717758178711,25.648483611062783,25.038392595214948,25.58792388594571,274006400"
"2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000"
"2015-08-24,23.129615783691406,24.40362879000235,20.635420824502845,21.27915685105936,648825200"
"2015-08-25,23.268674850463867,24.921751784034296,23.214843807743076,24.921751784034296,414406400"
"2015-08-26,24.603252410888672,24.648111334122248,23.562509648293958,24.020076141302784,387098400"
"2015-08-27,25.327735900878906,25.39951120986132,24.67727120064296,25.172971406945223,338464400"
"2015-08-28,25.410722732543945,25.415207939962393,25.01820119999396,25.159508335659048,212657600"
"2015-08-31,25.291847229003906,25.688854003074386,25.121380241072895,25.128108908407583,224917200"
"2015-09-01,24.161386489868164,25.094465498443444,24.080639054064935,24.706430825910797,307383600"
"2015-09-02,25.197641372680664,25.197641372680664,24.4776448587597,24.724374075491905,247555200"
"2015-09-03,24.755773544311523,25.296330892720444,24.681754785631632,25.231284260358553,212935600"
"2015-09-04,24.509044647216797,24.773716387417842,24.338579378873042,24.441756265899464,199985200"
"2015-09-08,25.19090461730957,25.246979110152843,24.744552133429277,25.065298300943105,219374400"
"2015-09-09,24.706430435180664,25.57446278945002,24.6211960813706,25.51614652882644,340043200"
"2015-09-10,25.24923324584961,25.40848466751426,24.65035781974626,24.73334700904198,251571200"
"2015-09-11,25.617076873779297,25.617076873779297,25.067547404671917,25.074276071527077,199662000"
"2015-09-14,25.86380958557129,26.218200942508812,25.762876139817724,26.14866908926784,233453600"
"2015-09-15,26.08137321472168,26.13744771912597,25.664178765053123,26.00286925080729,173364800"
"2015-09-16,26.110538482666016,26.139696614967626,25.892969086526172,26.074649970979333,148694000"
"2015-09-17,25.552032470703125,26.128478368766235,25.507173546917443,25.942312294923223,256450400"
"2015-09-18,25.446611404418945,25.63726610331166,25.0922218094221,25.16848231997262,297141200"
"2015-09-21,25.841381072998047,25.877269586482125,25.493720082728235,25.495961831377105,200888000"
"2015-09-22,25.43539810180664,25.61035029936734,25.238014731218577,25.430911182697873,201384800"
"2015-09-23,25.641752243041992,25.73147180261867,25.412968991816815,25.486986045553678,143026800"
"2015-09-24,25.79427719116211,25.90642622242803,25.204373902756387,25.40175558173138,200878000"
"2015-09-25,25.729230880737305,26.173341803252995,25.57446466798422,26.11726728689416,224607600"
"2015-09-28,25.220069885253906,25.697824051210933,25.220069885253906,25.536329203209096,208436000"
"2015-09-29,24.461944580078125,25.460071920955418,24.192787606840596,25.307549179785273,293461600"
"2015-09-30,24.740079879760742,25.01820903072727,24.387931948786303,24.710920033010503,265892000"
"2015-10-01,24.57857322692871,24.587545351540907,24.069415850547735,24.464180777195438,255716400"
"2015-10-02,24.758012771606445,24.899321607654304,24.12325072837669,24.226427603641095,232079200"
"2015-10-05,24.847742080688477,24.980078843346252,24.464192552999453,24.645873457889355,208258800"
"2015-10-06,24.966617584228516,25.06306582262484,24.621198351629094,24.814094828421737,192787200"
"2015-10-07,24.847742080688477,25.069796710138203,24.54045479328295,25.063068041254667,187062400"
"2015-10-08,24.560644149780273,24.715410400244735,24.271299369513994,24.715410400244735,247918400"
"2015-10-09,25.14829444885254,25.184181241956313,24.55838956502569,24.672782033606488,211064400"
"2015-10-12,25.031665802001953,25.289608940543022,24.995778998459635,25.285123731822196,121868800"
"2015-10-13,25.07427406311035,25.22230985584071,24.825303141863056,24.856704725510646,132197200"
"2015-10-14,24.719884872436523,25.013714734523628,24.57409081545337,24.962127147615472,177849600"
"2015-10-15,25.089981079101562,25.143812134243223,24.782692121453554,24.881383815261927,150694000"
"2015-10-16,24.906055450439453,25.121381371126688,24.79166296682932,25.072035526774933,156930400"
"2015-10-19,25.060823440551758,25.06530864887749,24.69745996086399,24.852226172607406,119036800"
"2015-10-20,25.518390655517578,25.608110225715027,24.856712033921024,24.97334627729678,195871200"
"2015-10-21,25.516145706176758,25.92436807367214,25.50268666001744,25.569976757039264,167180800"
"2015-10-22,25.90641975402832,25.90641975402832,25.592402202636986,25.643991497092028,166616400"
"2015-10-23,26.70941734313965,26.743062399364046,26.092597586974016,26.175586786234405,237467600"
"2015-10-26,25.857080459594727,26.496329597653407,25.776333019918006,26.48511572124512,265335200"
"2015-10-27,25.693340301513672,26.1396929069345,25.56773223968678,25.88399328684352,279537600"
"2015-10-28,26.75202178955078,26.758752167028206,26.03202541268124,26.227165289335915,342205600"
"2015-10-29,27.034643173217773,27.070531681932156,26.527729110805993,26.624177338903035,204909200"
"2015-10-30,26.803619384765625,27.189412339251472,26.792403796753966,27.1378230301597,197461200"
"2015-11-02,27.18044090270996,27.220814624817397,26.828292992040087,27.09520824993138,128813200"
"2015-11-03,27.492212295532227,27.698566093648566,27.072774320250645,27.092962034880685,182076000"
"2015-11-04,27.36435890197754,27.77258123681901,27.279126268991515,27.61781505280359,179544400"
"2015-11-05,27.238216400146484,27.636924307296095,27.07152584230477,27.447706558500503,158210800"
"2015-11-06,27.26975440979004,27.438698042862917,27.170641980357402,27.281018006094968,132169200"
"2015-11-09,27.15937614440918,27.43869578018609,27.042242657981237,27.247226688875976,135485600"
"2015-11-10,26.30339813232422,26.596234467227482,26.143465023397653,26.332682796964708,236511600"
"2015-11-11,26.154726028442383,26.44981367862618,25.951993333491004,26.21329363333577,180872000"
"2015-11-12,26.06687355041504,26.31465717319497,26.051105548563132,26.188513158379727,130102400"
"2015-11-13,25.305500030517578,26.03308461937239,25.289732028583675,25.94973848424558,183249600"
"2015-11-16,25.71997833251953,25.733493272989936,25.00365727166892,25.089254758953953,152426800"
"2015-11-17,25.609603881835938,25.91595515426298,25.526257733787073,25.88667049000019,110467600"
"2015-11-18,26.420534133911133,26.465585085880317,26.017321755027425,26.075889367454284,186698800"
"2015-11-19,26.756162643432617,26.974663322774134,26.301141938966225,26.49936849124945,173183200"
"2015-11-20,26.8732967376709,27.01295568430863,26.771929543716215,26.850769548847712,137148400"
"2015-11-23,26.52414894104004,26.9701608641234,26.431792268427206,26.866540595821984,129930000"
"2015-11-24,26.778690338134766,26.884561951850607,26.382237200649325,26.42954120960213,171212800"
"2015-11-25,26.58722496032715,26.857535830351882,26.562446420943623,26.85302970396378,85553200"
"2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600"
"2015-11-30,26.648038864135742,26.898075539036938,26.524146198704255,26.57820767153652,156721200"
"2015-12-01,26.431793212890625,26.76292300239936,26.323670252183778,26.749408061956874,139409600"
"2015-12-02,26.193021774291992,26.605244669983524,26.14797082421379,26.431794903156916,133546400"
"2015-12-03,25.949739456176758,26.307900825780568,25.72898742083399,26.253839348351395,166278000"
"2015-12-04,26.812480926513672,26.862038001153735,25.92946927218527,25.97001581338318,231108000"
"2015-12-07,26.64353370666504,26.9994419961202,26.53766210119315,26.80121544281288,128336800"
"2015-12-08,26.63227653503418,26.71562096536293,26.32367219633195,26.472341707929797,137238000"
"2015-12-09,26.044349670410156,26.51063400347499,25.9227100550128,26.499370407785392,185445600"
"2015-12-10,26.16824722290039,26.341697016152033,26.019577690125683,26.138964272746666,116850800"
"2015-12-11,25.49471664428711,25.992536933126495,25.420381044780573,25.947485992046726,187544800"
"2015-12-14,25.3370304107666,25.382081340784737,24.731085606100613,25.26945229715658,257274800"
"2015-12-15,24.888769149780273,25.409116574617066,24.857233150527506,25.2153944543026,213292400"
"2015-12-16,25.080242156982422,25.226660301473622,24.508087955539885,25.019423211298896,224954000"
"2015-12-17,24.548635482788086,25.285228923308203,24.548635482788086,25.23341878938219,179091200"
"2015-12-18,23.884126663208008,24.670277299747227,23.83456958425084,24.53287137888919,385813200"
"2015-12-21,24.176959991455078,24.185970524556982,23.78050512788861,24.16569639543183,190362400"
"2015-12-22,24.154434204101562,24.264810225644474,23.978731388772907,24.192727680349428,131157600"
"2015-12-23,24.465286254882812,24.519347726245353,24.147671458638616,24.163439459393658,130629600"
"2015-12-24,24.334640502929688,24.55314120884414,24.316619436371415,24.55314120884414,54281600"
"2015-12-28,24.06207847595215,24.258053709263866,23.917913379694166,24.235526516624457,106816800"
"2015-12-29,24.494571685791016,24.65000036517696,24.071086966298672,24.09361243844276,123724800"
"2015-12-30,24.174699783325195,24.485555349837107,24.143163786081217,24.458525477103958,100855200"
"2015-12-31,23.710670471191406,24.10937659210281,23.611556347279446,24.104872185826398,163649200"
"2016-01-04,23.73094367980957,23.735449804821453,22.976329287135002,23.11373688408393,270597600"
"2016-01-05,23.136262893676758,23.8435733017427,23.06868648416878,23.821047831906707,223164000"
"2016-01-06,22.68349838256836,23.059680854996756,22.49653539645649,22.65196237437679,273829600"
"2016-01-07,21.726144790649414,22.55509473351761,21.721640384466582,22.228471149896194,324377600"
"2016-01-08,21.84103012084961,22.325335489351968,21.795979178070308,22.19919147470328,283192000"
"2016-01-11,22.194686889648438,22.31407344302432,21.926629121332716,22.293801032941662,198957600"
"2016-01-12,22.516807556152344,22.681246784383312,22.264517774858547,22.64971077654453,196616800"
"2016-01-13,21.93789291381836,22.793874642374632,21.91762050355392,22.597899416901196,249758400"
"2016-01-14,22.417694091796875,22.633943464420273,21.566218416957746,22.06629186880513,252680400"
"2016-01-15,21.87932014465332,22.00997026413208,21.48061403630687,21.669830028448768,319335600"
"2016-01-19,21.77345085144043,22.22171403207015,21.512150605552584,22.167652564107623,212350800"
"2016-01-20,21.802736282348633,22.118098032270122,21.043615707294155,21.42204946348329,289337600"
"2016-01-21,21.69236183166504,22.04826842385823,21.386010591829923,21.863556798538532,208646000"
"2016-01-22,22.845678329467773,22.85468886058117,22.15864208825636,22.21720796261881,263202000"
"2016-01-25,22.399667739868164,22.870456380223203,22.34785761669965,22.868203317846383,207178000"
"2016-01-26,22.5235652923584,22.72404493823475,22.091069992394825,22.5100503512919,300308000"
"2016-01-27,21.043615341186523,21.76669377517496,21.02559427725693,21.633792295506485,533478800"
"2016-01-28,21.194536209106445,21.291397271840964,20.81159808308614,21.12695980258804,222715200"
"2016-01-29,21.92662811279297,21.92662811279297,21.25310670655269,21.35222084528705,257666000"
"2016-02-01,21.721643447875977,21.78471545482899,21.48962782862026,21.73065398009545,163774000"
"2016-02-02,21.282390594482422,21.63379275566783,21.237337933700136,21.49413208511767,149428800"
"2016-02-03,21.703624725341797,21.81400074941957,21.192289426440556,21.39952653410023,183857200"
"2016-02-04,21.878013610839844,22.04334511840949,21.558677038559985,21.710418542607215,185886800"
"2016-02-05,21.29369354248047,21.950487266896594,21.218956298789394,21.859894731130765,185672400"
"2016-02-08,21.517911911010742,21.674182274657653,21.07174506774626,21.092127482518418,216085600"
"2016-02-09,21.513383865356445,21.72854139364543,21.273315069828385,21.354848194330224,177324800"
"2016-02-10,21.35030746459961,21.82138713152791,21.31180620964419,21.724000486229354,169374400"
"2016-02-11,21.22121810913086,21.452229142675453,20.96982466387226,21.241602248753622,200298800"
"2016-02-12,21.286901473999023,21.402407011526563,21.06495155410116,21.332198610239757,161405600"
"2016-02-16,21.887073516845703,21.93463421044413,21.427318417485296,21.52017451606062,196231600"
"2016-02-17,22.22226333618164,22.242645748166105,21.776096553939176,21.893865632747673,179452800"
"2016-02-18,21.801006317138672,22.39664921619739,21.76250333146128,22.38532450372018,156084000"
"2016-02-19,21.75118064880371,21.914246834451163,21.696825829557408,21.742121224277902,141496800"
"2016-02-22,21.94142723083496,21.945957807847254,21.724006187783868,21.812333432526223,137123200"
"2016-02-23,21.445436477661133,21.855365579643816,21.413729349767934,21.832717877992803,127770400"
"2016-02-24,21.7647762298584,21.828190494923877,21.13516070112382,21.284638664128842,145022800"
"2016-02-25,21.91424560546875,21.91424560546875,21.572259692409883,21.753444716947833,110330800"
"2016-02-26,21.948217391967773,22.19960905772961,21.8734784418694,22.01389519039657,115964400"
"2016-02-29,21.898393630981445,22.247173705330145,21.889334206307748,21.93689488991322,140865200"
"2016-03-01,22.768081665039062,22.82243649472265,22.063727256060517,22.115818525109407,201628400"
"2016-03-02,22.817909240722656,22.84961637091377,22.56651575998669,22.763554407239177,132678400"
"2016-03-03,22.98776626586914,23.03532695424258,22.7499610960932,22.779404661211583,147822800"
"2016-03-04,23.32974624633789,23.497341256788854,22.95831853241505,23.184798930070844,184220400"
"2016-03-07,23.07156753540039,23.28898859276928,22.865469465490182,23.189336626842675,143315600"
"2016-03-08,22.88132667541504,23.046658215412744,22.738644569760847,22.824706545374752,126247600"
"2016-03-09,22.901708602905273,23.00588942474126,22.709198797083857,22.944738722590504,108806800"
"2016-03-10,22.91302490234375,23.155358895590112,22.68201562186655,22.967381450145442,134054400"
"2016-03-11,23.15989112854004,23.16441997722652,22.987765504005953,23.155360551944863,109632800"
"2016-03-14,23.218774795532227,23.307103760030373,23.05117974763284,23.080623311768452,100304400"
"2016-03-15,23.68532371520996,23.821211627233023,23.51999224151106,23.544905226971284,160270800"
"2016-03-16,24.000133514404297,24.077136037852313,23.687589388175116,23.692119964794824,153214000"
"2016-03-17,23.961637496948242,24.113379016653425,23.771392979183542,23.898221505753956,137682800"
"2016-03-18,23.988813400268555,24.120172500887048,23.82348360803238,24.083934792616137,176820800"
"2016-03-21,23.986547470092773,24.380623005113264,23.812156540105804,23.991076319224767,142010800"
"2016-03-22,24.16999626159668,24.299090061591315,23.828010264874134,23.83706969110818,129777600"
"2016-03-23,24.0363712310791,24.249263422019336,23.98428169153553,24.115640776494775,102814000"
